wiki_language_code,target_word,translation_id,word_id,translation
da,saxophone,t1,w1,saxofon
fi,saxophone,t1,w1,saksofoni
fr,saxophone,t1,w1,saxophone
id,saxophone,t1,w1,saksofon
it,saxophone,t1,w1,sassofono
ja,saxophone,t1,w1,サクソフォン
ko,saxophone,t1,w1,색소폰
ms,saxophone,t1,w1,saxophone
no,saxophone,t1,w1,saksofon
tl,saxophone,t1,w1,saksopon
pl,saxophone,t1,w1,saksofon
ru,saxophone,t1,w1,саксофон
sv,saxophone,t1,w1,saxofon
tr,saxophone,t1,w1,saksofon
zu,saxophone,t1,w1,i-saxophone
he,saxophone,t1,w1,סַקסוֹפוֹן
hr,saxophone,t1,w1,saksofon
ro,saxophone,t1,w1,saxofon
el,saxophone,t1,w1,σαξόφωνο
th,saxophone,t1,w1,แซ็กโซโฟน
vi,saxophone,t1,w1,saxophone
ga,saxophone,t1,w1,sacsafón
hu,saxophone,t1,w1,szakszofon
hi,saxophone,t1,w1,सैक्सोफोन
ps,saxophone,t1,w1,ساکسفون
ar,shotgun,t1,w1,بندقية
fa,shotgun,t1,w1,تفنگ
de,shotgun,t1,w1,schrotflinte
en,shotgun,t1,w1,shotgun
nl,shotgun,t1,w1,jachtgeweer
pt,shotgun,t1,w1,espingarda
zh,shotgun,t1,w1,滑膛枪
es,shotgun,t1,w1,escopeta
da,shotgun,t1,w1,haglgevær
fi,shotgun,t1,w1,haulikko
fr,shotgun,t1,w1,fusil
id,shotgun,t1,w1,senapan
it,shotgun,t1,w1,fucile
ja,shotgun,t1,w1,ショットガン
ko,shotgun,t1,w1,엽총
ms,shotgun,t1,w1,senapang
no,shotgun,t1,w1,hagle
tl,shotgun,t1,w1,shotgun
pl,shotgun,t1,w1,flinta
ru,shotgun,t1,w1,дробовик
sv,shotgun,t1,w1,hagelgevär
tr,shotgun,t1,w1,pompalı
zu,shotgun,t1,w1,isibhamu
he,shotgun,t1,w1,רוֹבֵה
hr,shotgun,t1,w1,puška
ro,shotgun,t1,w1,pusca
el,shotgun,t1,w1,κυνηγετικό
th,shotgun,t1,w1,ปืนลูกซอง
vi,shotgun,t1,w1,súng
ga,shotgun,t1,w1,gunna
hu,shotgun,t1,w1,sörétes
hi,shotgun,t1,w1,मशीनगन
ps,shotgun,t1,w1,ټوپک
ar,sickness,t1,w1,مرض
fa,sickness,t1,w1,بیماری
de,sickness,t1,w1,krankheit
en,sickness,t1,w1,sickness
nl,sickness,t1,w1,ziekte
pt,sickness,t1,w1,doença
zh,sickness,t1,w1,疾病
es,sickness,t1,w1,enfermedad
da,sickness,t1,w1,sygdom
fi,sickness,t1,w1,sairaus
fr,sickness,t1,w1,maladie
id,sickness,t1,w1,penyakit
it,sickness,t1,w1,malattia
ja,sickness,t1,w1,病気
ko,sickness,t1,w1,병
ms,sickness,t1,w1,penyakit
no,sickness,t1,w1,sykdom
tl,sickness,t1,w1,sakit
pl,sickness,t1,w1,choroba
ru,sickness,t1,w1,болезнь
sv,sickness,t1,w1,sjukdom
tr,sickness,t1,w1,hastalık
zu,sickness,t1,w1,ukugula
he,sickness,t1,w1,מחלה
hr,sickness,t1,w1,bolest
ro,sickness,t1,w1,boală
el,sickness,t1,w1,ασθένεια
th,sickness,t1,w1,โรคภัยไข้เจ็บ
vi,sickness,t1,w1,bệnh
ga,sickness,t1,w1,breoiteachta
hu,sickness,t1,w1,betegség
hi,sickness,t1,w1,रोग
ps,sickness,t1,w1,ناروغۍ
ar,slingshot,t1,w1,مقلاع
fa,slingshot,t1,w1,تیرکمان
de,slingshot,t1,w1,schleuder
en,slingshot,t1,w1,slingshot
nl,slingshot,t1,w1,slinger
pt,slingshot,t1,w1,estilingue
zh,slingshot,t1,w1,弹弓
es,slingshot,t1,w1,honda
da,slingshot,t1,w1,slangebøsse
fi,slingshot,t1,w1,ritsa
fr,slingshot,t1,w1,lance-pierres
id,slingshot,t1,w1,katapel
it,slingshot,t1,w1,fionda
ja,slingshot,t1,w1,スリングショット
ko,slingshot,t1,w1,고무총
ms,slingshot,t1,w1,katapel
no,slingshot,t1,w1,sprettert
tl,slingshot,t1,w1,tirador
pl,slingshot,t1,w1,proca
ru,slingshot,t1,w1,рогатка
sv,slingshot,t1,w1,slangbella
tr,slingshot,t1,w1,sapan
zu,slingshot,t1,w1,slingshot
he,slingshot,t1,w1,קֶלַע
hr,slingshot,t1,w1,mala
ro,slingshot,t1,w1,praștia
el,slingshot,t1,w1,διχαλωτή
th,slingshot,t1,w1,หนังสติ๊ก
vi,slingshot,t1,w1,dây
ga,slingshot,t1,w1,slingshot
hu,slingshot,t1,w1,csúzli
hi,slingshot,t1,w1,गुलेल
ps,slingshot,t1,w1,ټوټه
ar,spear,t1,w1,رمح
fa,spear,t1,w1,نیزه
de,spear,t1,w1,speer
en,spear,t1,w1,spear
nl,spear,t1,w1,speer
pt,spear,t1,w1,lança
zh,spear,t1,w1,矛
es,spear,t1,w1,lanza
da,spear,t1,w1,spyd
fi,spear,t1,w1,keihäs
fr,spear,t1,w1,lance
id,spear,t1,w1,tombak
it,spear,t1,w1,lancia
ja,spear,t1,w1,槍
ko,spear,t1,w1,창
ms,spear,t1,w1,lembing
no,spear,t1,w1,spyd
tl,spear,t1,w1,sibat
pl,spear,t1,w1,włócznia
ru,spear,t1,w1,копье
sv,spear,t1,w1,spjut
tr,spear,t1,w1,mızrak
zu,spear,t1,w1,umkhonto
he,spear,t1,w1,חנית
hr,spear,t1,w1,koplje
ro,spear,t1,w1,suliţă
el,spear,t1,w1,δόρυ
th,spear,t1,w1,หอก
vi,spear,t1,w1,thương
ga,spear,t1,w1,spear
hu,spear,t1,w1,lándzsa
hi,spear,t1,w1,भाला
ps,spear,t1,w1,سپک
ar,spider,t1,w1,عنكبوت
fa,spider,t1,w1,عنکبوت
de,spider,t1,w1,spinne
en,spider,t1,w1,spider
nl,spider,t1,w1,spin
pt,spider,t1,w1,aranha
zh,spider,t1,w1,蜘蛛
es,spider,t1,w1,araña
da,spider,t1,w1,edderkop
fi,spider,t1,w1,hämähäkki
fr,spider,t1,w1,araign?
id,spider,t1,w1,laba-laba
it,spider,t1,w1,ragno
ja,spider,t1,w1,クモ
ko,spider,t1,w1,거미
ms,spider,t1,w1,labah-labah
no,spider,t1,w1,edderkopp
tl,spider,t1,w1,spider
pl,spider,t1,w1,pająk
ru,spider,t1,w1,паук
sv,spider,t1,w1,spindel
tr,spider,t1,w1,örümcek
zu,spider,t1,w1,isikhunta
he,spider,t1,w1,עַכָּבִישׁ
hr,spider,t1,w1,pauk
ro,spider,t1,w1,păianjen
el,spider,t1,w1,αράχνη
th,spider,t1,w1,แมงมุม
vi,spider,t1,w1,nhện
ga,spider,t1,w1,damhán
hu,spider,t1,w1,pók
hi,spider,t1,w1,मकड़ी
ps,spider,t1,w1,مکړ
ar,stink,t1,w1,نتن
fa,stink,t1,w1,صبر
de,stink,t1,w1,stinken
en,stink,t1,w1,stink
nl,stink,t1,w1,stinken
pt,stink,t1,w1,fedor
zh,stink,t1,w1,臭
es,stink,t1,w1,hedor
da,stink,t1,w1,stinke
fi,stink,t1,w1,haista
fr,stink,t1,w1,puanteur
id,stink,t1,w1,bau
it,stink,t1,w1,puzza
ja,stink,t1,w1,悪臭
ko,stink,t1,w1,악취
ms,stink,t1,w1,bau
no,stink,t1,w1,stinke
tl,stink,t1,w1,mabaho
pl,stink,t1,w1,smród
ru,stink,t1,w1,вонь
sv,stink,t1,w1,stank
tr,stink,t1,w1,pis
zu,stink,t1,w1,kunuka
he,stink,t1,w1,לְהַסרִיחַ
hr,stink,t1,w1,smrad
ro,stink,t1,w1,putoare
el,stink,t1,w1,βρώμα
th,stink,t1,w1,กลิ่นเหม็น
vi,stink,t1,w1,mùi
ga,stink,t1,w1,stink
hu,stink,t1,w1,bűz
hi,stink,t1,w1,बदबू
ps,stink,t1,w1,ټکول
ar,sunrise,t1,w1,شروق
fa,sunrise,t1,w1,طلوع
de,sunrise,t1,w1,sonnenaufgang
en,sunrise,t1,w1,sunrise
nl,sunrise,t1,w1,zonsopkomst
pt,sunrise,t1,w1,nascer
zh,sunrise,t1,w1,日出
es,sunrise,t1,w1,amanecer
da,sunrise,t1,w1,solopgang
fi,sunrise,t1,w1,auringonnousu
fr,sunrise,t1,w1,lever
id,sunrise,t1,w1,matahari
it,sunrise,t1,w1,alba
ja,sunrise,t1,w1,日の出
ko,sunrise,t1,w1,해돋이
ms,sunrise,t1,w1,matahari
no,sunrise,t1,w1,soloppgang
tl,sunrise,t1,w1,pagsikat
pl,sunrise,t1,w1,wschód
ru,sunrise,t1,w1,восход
sv,sunrise,t1,w1,soluppgång
tr,sunrise,t1,w1,gündoğumu
zu,sunrise,t1,w1,ukuphuma
he,sunrise,t1,w1,זריחה
hr,sunrise,t1,w1,izlazak
ro,sunrise,t1,w1,răsărit
el,sunrise,t1,w1,ανατολή
th,sunrise,t1,w1,พระอาทิตย์ขึ้น
vi,sunrise,t1,w1,bình
ga,sunrise,t1,w1,éirí
hu,sunrise,t1,w1,napkelte
hi,sunrise,t1,w1,सूर्योदय
ps,sunrise,t1,w1,لمر
ar,sword,t1,w1,سيف
fa,sword,t1,w1,شمشیر
de,sword,t1,w1,schwert
en,sword,t1,w1,sword
nl,sword,t1,w1,zwaard
pt,sword,t1,w1,espada
zh,sword,t1,w1,剑
es,sword,t1,w1,espada
da,sword,t1,w1,sværd
fi,sword,t1,w1,miekka
fr,sword,t1,w1,épée
id,sword,t1,w1,pedang
it,sword,t1,w1,spada
ja,sword,t1,w1,剣
ko,sword,t1,w1,검
ms,sword,t1,w1,pedang
no,sword,t1,w1,sverd
tl,sword,t1,w1,tabak
pl,sword,t1,w1,miecz
ru,sword,t1,w1,меч
sv,sword,t1,w1,svärd
tr,sword,t1,w1,kılıç
zu,sword,t1,w1,inkemba
he,sword,t1,w1,חֶרֶב
hr,sword,t1,w1,mač
ro,sword,t1,w1,sabie
el,sword,t1,w1,σπαθί
th,sword,t1,w1,ดาบ
vi,sword,t1,w1,thanh
ga,sword,t1,w1,claíomh
hu,sword,t1,w1,kard
hi,sword,t1,w1,तलवार
ps,sword,t1,w1,تلوار
ar,tank,t1,w1,خزان
fa,tank,t1,w1,مخزن
de,tank,t1,w1,panzer
en,tank,t1,w1,tank
nl,tank,t1,w1,tank
pt,tank,t1,w1,tanque
zh,tank,t1,w1,坦克
es,tank,t1,w1,tanque
da,tank,t1,w1,tank
fi,tank,t1,w1,säiliö
fr,tank,t1,w1,réservoir
id,tank,t1,w1,tangki
it,tank,t1,w1,carro
ja,tank,t1,w1,タンク
ko,tank,t1,w1,탱크
ms,tank,t1,w1,tangki
no,tank,t1,w1,tank
tl,tank,t1,w1,tangke
pl,tank,t1,w1,czołg
ru,tank,t1,w1,бак
sv,tank,t1,w1,tank
tr,tank,t1,w1,tank
zu,tank,t1,w1,ithangi
he,tank,t1,w1,טַנק
hr,tank,t1,w1,tenk
ro,tank,t1,w1,rezervor
el,tank,t1,w1,δεξαμενή
th,tank,t1,w1,ถัง
vi,tank,t1,w1,xe
ga,tank,t1,w1,umar
hu,tank,t1,w1,tartály
hi,tank,t1,w1,टैंक
ps,tank,t1,w1,ټانک
ar,tarantula,t1,w1,عنكبوت
fa,tarantula,t1,w1,تارانتولا
de,tarantula,t1,w1,tarantel
en,tarantula,t1,w1,tarantula
nl,tarantula,t1,w1,tarantula
pt,tarantula,t1,w1,tarântula
zh,tarantula,t1,w1,狼蛛
es,tarantula,t1,w1,tarántula
da,tarantula,t1,w1,tarantel
fi,tarantula,t1,w1,lintuhämähäkki
fr,tarantula,t1,w1,tarentule
id,tarantula,t1,w1,tarantula
it,tarantula,t1,w1,tarantola
ja,tarantula,t1,w1,タランチュラ
ko,tarantula,t1,w1,타란툴라
ms,tarantula,t1,w1,tarantula
no,tarantula,t1,w1,tarantell
tl,tarantula,t1,w1,tarantula
pl,tarantula,t1,w1,tarantula
ru,tarantula,t1,w1,тарантул
sv,tarantula,t1,w1,tarantel
tr,tarantula,t1,w1,tarantula
zu,tarantula,t1,w1,i-tarantula
he,tarantula,t1,w1,טרנטולה
hr,tarantula,t1,w1,tarantula
ro,tarantula,t1,w1,tarantula
el,tarantula,t1,w1,ταράντουλα
th,tarantula,t1,w1,แมงมุมพิษตัวใหญ่ชนิดหนึ่ง
vi,tarantula,t1,w1,tarantula
ga,tarantula,t1,w1,tarantula
hu,tarantula,t1,w1,tarantellapók
hi,tarantula,t1,w1,टारेंटयुला
ps,tarantula,t1,w1,توراتول
ar,teargas,t1,w1,غاز
fa,teargas,t1,w1,گاز
de,teargas,t1,w1,tränengas
en,teargas,t1,w1,teargas
nl,teargas,t1,w1,traangas
pt,teargas,t1,w1,gás
zh,teargas,t1,w1,催泪瓦斯
es,teargas,t1,w1,gases
da,teargas,t1,w1,tåregas
fi,teargas,t1,w1,kyynelkaasu
fr,teargas,t1,w1,gaz
id,teargas,t1,w1,gas
it,teargas,t1,w1,gas
ja,teargas,t1,w1,催涙ガス
ko,teargas,t1,w1,최루
ms,teargas,t1,w1,gas
no,teargas,t1,w1,tåregass
tl,teargas,t1,w1,teargas
pl,teargas,t1,w1,gaz
ru,teargas,t1,w1,слезоточивый
sv,teargas,t1,w1,tårgas
tr,teargas,t1,w1,göz
zu,teargas,t1,w1,izinyembezi
he,teargas,t1,w1,גז
hr,teargas,t1,w1,suzavac
ro,teargas,t1,w1,gaz
el,teargas,t1,w1,δακρυγόνο
th,teargas,t1,w1,แก๊สน้ำตา
vi,teargas,t1,w1,hơi
ga,teargas,t1,w1,teargas
hu,teargas,t1,w1,könnygáz
hi,teargas,t1,w1,आनंसू
ps,teargas,t1,w1,اوښکې
ar,termite,t1,w1,نمل
fa,termite,t1,w1,موریانه
de,termite,t1,w1,termite
en,termite,t1,w1,termite
nl,termite,t1,w1,termiet
pt,termite,t1,w1,térmitas
zh,termite,t1,w1,白蚁
es,termite,t1,w1,termita
da,termite,t1,w1,termit
fi,termite,t1,w1,termiitti
fr,termite,t1,w1,termite
id,termite,t1,w1,rayap
it,termite,t1,w1,termite
ja,termite,t1,w1,シロアリ
ko,termite,t1,w1,흰개미
ms,termite,t1,w1,anai-anai
no,termite,t1,w1,termitt
tl,termite,t1,w1,anito
pl,termite,t1,w1,bielec
ru,termite,t1,w1,термит
sv,termite,t1,w1,termit
tr,termite,t1,w1,termit
zu,termite,t1,w1,ukuqeda
he,termite,t1,w1,טֶרמִיט
hr,termite,t1,w1,termit
ro,termite,t1,w1,termită
el,termite,t1,w1,τερμίτης
th,termite,t1,w1,ปลวก
vi,termite,t1,w1,mối
ga,termite,t1,w1,termite
hu,termite,t1,w1,termesz
hi,termite,t1,w1,दीमक
ps,termite,t1,w1,اوږد
ar,tragedy,t1,w1,مأساة
fa,tragedy,t1,w1,تراژدی
de,tragedy,t1,w1,tragödie
en,tragedy,t1,w1,tragedy
nl,tragedy,t1,w1,tragedie
pt,tragedy,t1,w1,tragédia
zh,tragedy,t1,w1,悲剧
es,tragedy,t1,w1,tragedia
da,tragedy,t1,w1,tragedie
fi,tragedy,t1,w1,tragedia
fr,tragedy,t1,w1,la
id,tragedy,t1,w1,tragedi
it,tragedy,t1,w1,tragedia
ja,tragedy,t1,w1,悲劇
ko,tragedy,t1,w1,비극
ms,tragedy,t1,w1,tragedi
no,tragedy,t1,w1,tragedie
tl,tragedy,t1,w1,trahedya
pl,tragedy,t1,w1,tragedia
ru,tragedy,t1,w1,трагедия
sv,tragedy,t1,w1,tragedi
tr,tragedy,t1,w1,trajedi
zu,tragedy,t1,w1,inhlekelele
he,tragedy,t1,w1,טרגדיה
hr,tragedy,t1,w1,tragedija
ro,tragedy,t1,w1,tragedie
el,tragedy,t1,w1,τραγωδία
th,tragedy,t1,w1,โศกนาฏกรรม
vi,tragedy,t1,w1,bi
ga,tragedy,t1,w1,tragóid
hu,tragedy,t1,w1,tragédia
hi,tragedy,t1,w1,शोकपूर्ण
ps,tragedy,t1,w1,غم
ar,trombone,t1,w1,المترددة
fa,trombone,t1,w1,ترومبون
de,trombone,t1,w1,posaune
en,trombone,t1,w1,trombone
nl,trombone,t1,w1,trombone
pt,trombone,t1,w1,trombone
zh,trombone,t1,w1,长号
es,trombone,t1,w1,trombón
da,trombone,t1,w1,trombone
fi,trombone,t1,w1,pasuuna
fr,trombone,t1,w1,trombone
id,trombone,t1,w1,trombon
it,trombone,t1,w1,trombone
ja,trombone,t1,w1,トロンボーン
ko,trombone,t1,w1,트롬본
ms,trombone,t1,w1,trombon
no,trombone,t1,w1,trombone
tl,trombone,t1,w1,trombon
pl,trombone,t1,w1,puzon
ru,trombone,t1,w1,тромбон
sv,trombone,t1,w1,trombon
tr,trombone,t1,w1,trombon
zu,trombone,t1,w1,trombone
he,trombone,t1,w1,טְרוֹמבּוֹן
hr,trombone,t1,w1,trombon
ro,trombone,t1,w1,trombon
el,trombone,t1,w1,τρομπόνι
th,trombone,t1,w1,ทรอมโบน
vi,trombone,t1,w1,trombone
ga,trombone,t1,w1,trombón
hu,trombone,t1,w1,harsona
hi,trombone,t1,w1,तुरही
ps,trombone,t1,w1,ټومبون
ar,trumpet,t1,w1,بوق
fa,trumpet,t1,w1,شیپور
de,trumpet,t1,w1,trompete
en,trumpet,t1,w1,trumpet
nl,trumpet,t1,w1,trompet
pt,trumpet,t1,w1,trombeta
zh,trumpet,t1,w1,喇叭
es,trumpet,t1,w1,trompeta
da,trumpet,t1,w1,trompet
fi,trumpet,t1,w1,trumpetti
fr,trumpet,t1,w1,trompette
id,trumpet,t1,w1,terompet
it,trumpet,t1,w1,tromba
ja,trumpet,t1,w1,トランペット
ko,trumpet,t1,w1,트럼펫
ms,trumpet,t1,w1,sangkakala
no,trumpet,t1,w1,trompet
tl,trumpet,t1,w1,trumpeta
pl,trumpet,t1,w1,trąbka
ru,trumpet,t1,w1,труба
sv,trumpet,t1,w1,trumpet
tr,trumpet,t1,w1,trompet
zu,trumpet,t1,w1,icilongo
he,trumpet,t1,w1,חֲצוֹצְרָה
hr,trumpet,t1,w1,truba
ro,trumpet,t1,w1,trompeta
el,trumpet,t1,w1,τρομπέτα
th,trumpet,t1,w1,แตรลำโพง
vi,trumpet,t1,w1,trumpet
ga,trumpet,t1,w1,trumpa
hu,trumpet,t1,w1,trombita
hi,trumpet,t1,w1,तुरही
ps,trumpet,t1,w1,ټرپټ
ar,tuba,t1,w1,آلة
fa,tuba,t1,w1,توباخ
de,tuba,t1,w1,tuba
en,tuba,t1,w1,tuba
nl,tuba,t1,w1,tuba
pt,tuba,t1,w1,tuba
zh,tuba,t1,w1,大号
es,tuba,t1,w1,tuba
da,tuba,t1,w1,tuba
fi,tuba,t1,w1,tuuba
fr,tuba,t1,w1,tuba
id,tuba,t1,w1,tuba
it,tuba,t1,w1,tuba
ja,tuba,t1,w1,チューバ
ko,tuba,t1,w1,튜바
ms,tuba,t1,w1,tuba
no,tuba,t1,w1,tuba
tl,tuba,t1,w1,tuba
pl,tuba,t1,w1,tuba
ru,tuba,t1,w1,туба
sv,tuba,t1,w1,tuba
tr,tuba,t1,w1,tuba
zu,tuba,t1,w1,i-tuba
he,tuba,t1,w1,טוּבָּה
hr,tuba,t1,w1,tuba
ro,tuba,t1,w1,tubă
el,tuba,t1,w1,τούμπα
th,tuba,t1,w1,แตรใหญ่
vi,tuba,t1,w1,tuba
ga,tuba,t1,w1,tuba
hu,tuba,t1,w1,tuba
hi,tuba,t1,w1,टुबा
ps,tuba,t1,w1,ټبا
ar,tulip,t1,w1,الخزامي
fa,tulip,t1,w1,لاله
de,tulip,t1,w1,tulpe
en,tulip,t1,w1,tulip
nl,tulip,t1,w1,tulp
pt,tulip,t1,w1,tulipa
zh,tulip,t1,w1,郁金香
es,tulip,t1,w1,tulipán
da,tulip,t1,w1,tulipan
fi,tulip,t1,w1,tulppaani
fr,tulip,t1,w1,tulipe
id,tulip,t1,w1,bunga
it,tulip,t1,w1,tulipano
ja,tulip,t1,w1,チューリップ
ko,tulip,t1,w1,튤립
ms,tulip,t1,w1,tulip
no,tulip,t1,w1,tulipan
tl,tulip,t1,w1,tulip
pl,tulip,t1,w1,tulipan
ru,tulip,t1,w1,тюльпан
sv,tulip,t1,w1,tulpan
tr,tulip,t1,w1,lâle
zu,tulip,t1,w1,i-tulip
he,tulip,t1,w1,צִבעוֹנִי
hr,tulip,t1,w1,lala
ro,tulip,t1,w1,lalea
el,tulip,t1,w1,τουλίπα
th,tulip,t1,w1,พืชไม้ดอกขนาดใหญ่มีรูปคล้ายถ้วยหรือระฆัง
vi,tulip,t1,w1,tulip
ga,tulip,t1,w1,tiúilip
hu,tulip,t1,w1,tulipán
hi,tulip,t1,w1,ट्यूलिप
ps,tulip,t1,w1,ټیلیپ
ar,ugly,t1,w1,البشعة
fa,ugly,t1,w1,زشت
de,ugly,t1,w1,hässlich
en,ugly,t1,w1,ugly
nl,ugly,t1,w1,lelijk
pt,ugly,t1,w1,feio
zh,ugly,t1,w1,丑陋
es,ugly,t1,w1,feo
da,ugly,t1,w1,grim
fi,ugly,t1,w1,ruma
fr,ugly,t1,w1,laid
id,ugly,t1,w1,jelek
it,ugly,t1,w1,brutta
ja,ugly,t1,w1,醜い
ko,ugly,t1,w1,추한
ms,ugly,t1,w1,hodoh
no,ugly,t1,w1,stygg
tl,ugly,t1,w1,pangit
pl,ugly,t1,w1,brzydki
ru,ugly,t1,w1,уродливый
sv,ugly,t1,w1,ful
tr,ugly,t1,w1,çirkin
zu,ugly,t1,w1,kubi
he,ugly,t1,w1,מְכוֹעָר
hr,ugly,t1,w1,ružan
ro,ugly,t1,w1,urât
el,ugly,t1,w1,άσχημος
th,ugly,t1,w1,น่าเกลียด
vi,ugly,t1,w1,xấu
ga,ugly,t1,w1,gránna
hu,ugly,t1,w1,csúnya
hi,ugly,t1,w1,कुरूप
ps,ugly,t1,w1,بدمرغه
ar,vacation,t1,w1,عطلة
fa,vacation,t1,w1,تعطیلات
de,vacation,t1,w1,ferien
en,vacation,t1,w1,vacation
nl,vacation,t1,w1,vakantie
pt,vacation,t1,w1,período
zh,vacation,t1,w1,假期
es,vacation,t1,w1,vacaciones
da,vacation,t1,w1,ferie
fi,vacation,t1,w1,loma
fr,vacation,t1,w1,vacances
id,vacation,t1,w1,liburan
it,vacation,t1,w1,vacanza
ja,vacation,t1,w1,休暇
ko,vacation,t1,w1,휴가
ms,vacation,t1,w1,bercuti
no,vacation,t1,w1,ferie
tl,vacation,t1,w1,bakasyon
pl,vacation,t1,w1,wakacje
ru,vacation,t1,w1,отпуск
sv,vacation,t1,w1,semester
tr,vacation,t1,w1,tatil
zu,vacation,t1,w1,ukuvakasha
he,vacation,t1,w1,חוּפשָׁה
hr,vacation,t1,w1,odmor
ro,vacation,t1,w1,concediu
el,vacation,t1,w1,διακοπές
th,vacation,t1,w1,วันหยุด
vi,vacation,t1,w1,kỳ
ga,vacation,t1,w1,laethanta
hu,vacation,t1,w1,vakáció
hi,vacation,t1,w1,छुट्टी
ps,vacation,t1,w1,رخصتي
ar,viola,t1,w1,كمان
fa,viola,t1,w1,ویولا
de,viola,t1,w1,viola
en,viola,t1,w1,viola
nl,viola,t1,w1,altviool
pt,viola,t1,w1,viola
zh,viola,t1,w1,中提琴
es,viola,t1,w1,viola
da,viola,t1,w1,bratsch
fi,viola,t1,w1,viola
fr,viola,t1,w1,alto
id,viola,t1,w1,biola
it,viola,t1,w1,viola
ja,viola,t1,w1,ビオラ
ko,viola,t1,w1,비올라
ms,viola,t1,w1,viola
no,viola,t1,w1,viola
tl,viola,t1,w1,viola
pl,viola,t1,w1,altówka
ru,viola,t1,w1,альт
sv,viola,t1,w1,altfiol
tr,viola,t1,w1,viyola
zu,viola,t1,w1,viola
he,viola,t1,w1,וִיוֹלָה
hr,viola,t1,w1,viola
ro,viola,t1,w1,viola
el,viola,t1,w1,βιόλα
th,viola,t1,w1,ไวโอลินใหญ่
vi,viola,t1,w1,viola
ga,viola,t1,w1,viola
hu,viola,t1,w1,brácsa
hi,viola,t1,w1,वाइला
ps,viola,t1,w1,ویزه
ar,violet,t1,w1,البنفسجي
fa,violet,t1,w1,بنفش
de,violet,t1,w1,violett
en,violet,t1,w1,violet
nl,violet,t1,w1,paars
pt,violet,t1,w1,tolet
zh,violet,t1,w1,紫色
es,violet,t1,w1,violeta
da,violet,t1,w1,violet
fi,violet,t1,w1,violetti
fr,violet,t1,w1,violet
id,violet,t1,w1,ungu
it,violet,t1,w1,viola
ja,violet,t1,w1,バイオレット
ko,violet,t1,w1,제비꽃
ms,violet,t1,w1,ungu
no,violet,t1,w1,fiolett
tl,violet,t1,w1,bayolet
pl,violet,t1,w1,fioletowy
ru,violet,t1,w1,фиолетовый
sv,violet,t1,w1,violett
tr,violet,t1,w1,menekşe
zu,violet,t1,w1,violet
he,violet,t1,w1,סָגוֹל
hr,violet,t1,w1,ljubičasta
ro,violet,t1,w1,violet
el,violet,t1,w1,βιολέτα
th,violet,t1,w1,สีม่วง
vi,violet,t1,w1,màu
ga,violet,t1,w1,violet
hu,violet,t1,w1,ibolya
hi,violet,t1,w1,बैंगनी
ps,violet,t1,w1,بنفشی
ar,violin,t1,w1,كمان
fa,violin,t1,w1,ویولن
de,violin,t1,w1,geige
en,violin,t1,w1,violin
nl,violin,t1,w1,viool
pt,violin,t1,w1,violino
zh,violin,t1,w1,小提琴
es,violin,t1,w1,violín
da,violin,t1,w1,violin
fi,violin,t1,w1,viulu
fr,violin,t1,w1,violon
id,violin,t1,w1,biola
it,violin,t1,w1,violino
ja,violin,t1,w1,バイオリン
ko,violin,t1,w1,바이올린
ms,violin,t1,w1,biola
no,violin,t1,w1,fiolin
tl,violin,t1,w1,byolin
pl,violin,t1,w1,skrzypce
ru,violin,t1,w1,скрипка
sv,violin,t1,w1,fiol
tr,violin,t1,w1,keman
zu,violin,t1,w1,i-violin
he,violin,t1,w1,כינור
hr,violin,t1,w1,violina
ro,violin,t1,w1,vioară
el,violin,t1,w1,βιολί
th,violin,t1,w1,ไวโอลิน
vi,violin,t1,w1,đàn
ga,violin,t1,w1,veidhlín
hu,violin,t1,w1,hegedű
hi,violin,t1,w1,वायोलिन
ps,violin,t1,w1,ویرین
ar,vomit,t1,w1,قيء
fa,vomit,t1,w1,استفراغ
de,vomit,t1,w1,erbrechen
en,vomit,t1,w1,vomit
nl,vomit,t1,w1,braken
pt,vomit,t1,w1,vomitar
zh,vomit,t1,w1,呕吐
es,vomit,t1,w1,vómito
da,vomit,t1,w1,opkastning
fi,vomit,t1,w1,oksentaa
fr,vomit,t1,w1,vomir
id,vomit,t1,w1,muntahan
it,vomit,t1,w1,vomito
ja,vomit,t1,w1,吐き気
ko,vomit,t1,w1,토하다
ms,vomit,t1,w1,muntah
no,vomit,t1,w1,kaste
tl,vomit,t1,w1,suka
pl,vomit,t1,w1,wymiociny
ru,vomit,t1,w1,рвотное
sv,vomit,t1,w1,kräkas
tr,vomit,t1,w1,kusmak
zu,vomit,t1,w1,hlamba
he,vomit,t1,w1,לְהַקִיא
hr,vomit,t1,w1,povraćanje
ro,vomit,t1,w1,vărsătură
el,vomit,t1,w1,κάνω
th,vomit,t1,w1,อาเจียน
vi,vomit,t1,w1,nôn
ga,vomit,t1,w1,vomit
hu,vomit,t1,w1,hányás
hi,vomit,t1,w1,उलटी
ps,vomit,t1,w1,ومنل
ar,wasp,t1,w1,دبور
fa,wasp,t1,w1,گوسفند
de,wasp,t1,w1,wespe
en,wasp,t1,w1,wasp
nl,wasp,t1,w1,wesp
pt,wasp,t1,w1,vespa
zh,wasp,t1,w1,黄蜂
es,wasp,t1,w1,avispa
da,wasp,t1,w1,hveps
fi,wasp,t1,w1,ampiainen
fr,wasp,t1,w1,guêpe
id,wasp,t1,w1,tawon
